delivery_id,project_id,sequence_id,shot_id,version,delivery_date,client_status,review_days,final_delivery
D6168,P009,SQ132,SH3882,V001,2025-10-21,Rejected,3,False
D6169,P009,SQ132,SH3882,V002,2025-10-24,Rejected,5,False
D6170,P009,SQ132,SH3882,V003,2025-10-29,Approved,14,True
D6171,P009,SQ132,SH3883,V001,2026-05-26,Rejected,5,False
D6172,P009,SQ132,SH3883,V002,2026-05-31,Approved,1,True
D6173,P009,SQ132,SH3884,V001,2026-04-20,Rejected,9,False
D6174,P009,SQ132,SH3884,V002,2026-04-29,Approved,11,True
D6175,P009,SQ132,SH3885,V001,2026-01-01,Rejected,10,False
D6176,P009,SQ132,SH3885,V002,2026-01-11,Rejected,13,False
D6177,P009,SQ132,SH3885,V003,2026-01-24,Rejected,12,False
D6178,P009,SQ132,SH3885,V004,2026-02-05,Approved,6,True
D6179,P009,SQ132,SH3886,V001,2026-05-25,Rejected,11,False
D6180,P009,SQ132,SH3886,V002,2026-06-05,Approved,10,True
D6181,P009,SQ132,SH3887,V001,2025-09-20,Rejected,1,False
D6182,P009,SQ132,SH3887,V002,2025-09-21,Rejected,11,False
D6183,P009,SQ132,SH3887,V003,2025-10-02,Rejected,8,False
D6184,P009,SQ132,SH3887,V004,2025-10-10,Approved,9,True
D6185,P009,SQ132,SH3888,V001,2026-02-05,Approved,5,True
D6186,P009,SQ132,SH3889,V001,2025-12-21,Rejected,2,False
D6187,P009,SQ132,SH3889,V002,2025-12-23,Rejected,10,False
D6188,P009,SQ132,SH3889,V003,2026-01-02,Approved,8,True
D6189,P009,SQ132,SH3890,V001,2025-12-11,Rejected,2,False
D6190,P009,SQ132,SH3890,V002,2025-12-13,Rejected,2,False
D6191,P009,SQ132,SH3890,V003,2025-12-15,Approved,14,True
D6192,P009,SQ132,SH3891,V001,2025-12-24,Approved,10,True
D6193,P009,SQ132,SH3892,V001,2026-01-03,Approved,8,True
D6194,P009,SQ132,SH3893,V001,2025-07-09,Approved,11,True
D6195,P009,SQ132,SH3894,V001,2026-02-10,Approved,11,True
D6196,P009,SQ132,SH3895,V001,2025-09-07,Rejected,4,False
D6197,P009,SQ132,SH3895,V002,2025-09-11,Rejected,3,False
D6198,P009,SQ132,SH3895,V003,2025-09-14,Rejected,12,False
D6199,P009,SQ132,SH3895,V004,2025-09-26,Rejected,11,False
D6200,P009,SQ132,SH3895,V005,2025-10-07,Rejected,6,False
D6201,P009,SQ132,SH3895,V006,2025-10-13,Approved,1,True
D6202,P009,SQ132,SH3896,V001,2025-08-06,Rejected,9,False
D6203,P009,SQ132,SH3896,V002,2025-08-15,Approved,12,True
D6204,P009,SQ132,SH3897,V001,2025-12-25,Rejected,14,False
D6205,P009,SQ132,SH3897,V002,2026-01-08,Approved,4,True
D6206,P009,SQ132,SH3898,V001,2025-03-20,Rejected,2,False
D6207,P009,SQ132,SH3898,V002,2025-03-22,Approved,6,True
D6208,P009,SQ132,SH3899,V001,2025-07-14,Rejected,14,False
D6209,P009,SQ132,SH3899,V002,2025-07-28,Rejected,7,False
D6210,P009,SQ132,SH3899,V003,2025-08-04,Rejected,7,False
D6211,P009,SQ132,SH3899,V004,2025-08-11,Approved,10,True
D6212,P009,SQ132,SH3900,V001,2026-04-19,Approved,13,True
D6213,P009,SQ132,SH3901,V001,2026-04-20,Rejected,9,False
D6214,P009,SQ132,SH3901,V002,2026-04-29,Rejected,1,False
D6215,P009,SQ132,SH3901,V003,2026-04-30,Approved,11,True
D6216,P009,SQ132,SH3902,V001,2025-12-19,Rejected,4,False
D6217,P009,SQ132,SH3902,V002,2025-12-23,Rejected,4,False
D6218,P009,SQ132,SH3902,V003,2025-12-27,Rejected,9,False
D6219,P009,SQ132,SH3902,V004,2026-01-05,Approved,5,True
D6220,P009,SQ132,SH3903,V001,2025-11-01,Rejected,11,False
D6221,P009,SQ132,SH3903,V002,2025-11-12,Approved,6,True
D6222,P009,SQ132,SH3904,V001,2026-01-08,Rejected,12,False
D6223,P009,SQ132,SH3904,V002,2026-01-20,Approved,9,True
D6224,P009,SQ132,SH3905,V001,2025-10-10,Rejected,12,False
D6225,P009,SQ132,SH3905,V002,2025-10-22,Rejected,5,False
D6226,P009,SQ132,SH3905,V003,2025-10-27,Approved,11,True
D6227,P009,SQ132,SH3906,V001,2026-03-07,Rejected,14,False
D6228,P009,SQ132,SH3906,V002,2026-03-21,Approved,3,True
D6229,P009,SQ132,SH3907,V001,2025-06-29,Rejected,2,False
D6230,P009,SQ132,SH3907,V002,2025-07-01,Rejected,7,False
D6231,P009,SQ132,SH3907,V003,2025-07-08,Rejected,1,False
D6232,P009,SQ132,SH3907,V004,2025-07-09,Approved,11,True
D6233,P009,SQ132,SH3908,V001,2025-08-25,Rejected,14,False
D6234,P009,SQ132,SH3908,V002,2025-09-08,Rejected,4,False
D6235,P009,SQ132,SH3908,V003,2025-09-12,Approved,14,True
D6236,P009,SQ132,SH3909,V001,2025-04-01,Rejected,6,False
D6237,P009,SQ132,SH3909,V002,2025-04-07,Approved,5,True
D6238,P009,SQ132,SH3910,V001,2026-02-23,Rejected,13,False
D6239,P009,SQ132,SH3910,V002,2026-03-08,Rejected,6,False
D6240,P009,SQ132,SH3910,V003,2026-03-14,Rejected,11,False
D6241,P009,SQ132,SH3910,V004,2026-03-25,Rejected,6,False
D6242,P009,SQ132,SH3910,V005,2026-03-31,Approved,4,True
D6243,P009,SQ132,SH3911,V001,2026-04-15,Rejected,10,False
D6244,P009,SQ132,SH3911,V002,2026-04-25,Rejected,13,False
D6245,P009,SQ132,SH3911,V003,2026-05-08,Rejected,8,False
D6246,P009,SQ132,SH3911,V004,2026-05-16,Rejected,1,False
D6247,P009,SQ132,SH3911,V005,2026-05-17,Rejected,14,False
D6248,P009,SQ132,SH3911,V006,2026-05-31,Approved,7,True
D6249,P009,SQ132,SH3912,V001,2025-12-28,Rejected,10,False
D6250,P009,SQ132,SH3912,V002,2026-01-07,Approved,14,True
D6251,P009,SQ133,SH3913,V001,2026-02-04,Approved,8,True
D6252,P009,SQ133,SH3914,V001,2025-10-08,Rejected,11,False
D6253,P009,SQ133,SH3914,V002,2025-10-19,Approved,1,True
D6254,P009,SQ133,SH3915,V001,2025-09-03,Rejected,2,False
D6255,P009,SQ133,SH3915,V002,2025-09-05,Approved,14,True
D6256,P009,SQ133,SH3916,V001,2026-02-18,Rejected,10,False
D6257,P009,SQ133,SH3916,V002,2026-02-28,Rejected,4,False
D6258,P009,SQ133,SH3916,V003,2026-03-04,Approved,12,True
D6259,P009,SQ133,SH3917,V001,2025-11-22,Rejected,11,False
D6260,P009,SQ133,SH3917,V002,2025-12-03,Rejected,2,False
D6261,P009,SQ133,SH3917,V003,2025-12-05,Approved,2,True
D6262,P009,SQ133,SH3918,V001,2026-03-09,Rejected,8,False
D6263,P009,SQ133,SH3918,V002,2026-03-17,Approved,8,True
D6264,P009,SQ133,SH3919,V001,2026-01-19,Rejected,4,False
D6265,P009,SQ133,SH3919,V002,2026-01-23,Approved,6,True
D6266,P009,SQ133,SH3920,V001,2026-02-26,Approved,3,True
D6267,P009,SQ133,SH3921,V001,2025-10-11,Rejected,3,False
D6268,P009,SQ133,SH3921,V002,2025-10-14,Approved,13,True
D6269,P009,SQ133,SH3922,V001,2026-01-07,Approved,12,True
D6270,P009,SQ133,SH3923,V001,2026-03-31,Rejected,11,False
D6271,P009,SQ133,SH3923,V002,2026-04-11,Rejected,3,False
D6272,P009,SQ133,SH3923,V003,2026-04-14,Rejected,5,False
D6273,P009,SQ133,SH3923,V004,2026-04-19,Rejected,14,False
D6274,P009,SQ133,SH3923,V005,2026-05-03,Approved,1,True
D6275,P009,SQ133,SH3924,V001,2025-12-25,Rejected,8,False
D6276,P009,SQ133,SH3924,V002,2026-01-02,Rejected,10,False
D6277,P009,SQ133,SH3924,V003,2026-01-12,Rejected,1,False
D6278,P009,SQ133,SH3924,V004,2026-01-13,Approved,11,True
D6279,P009,SQ133,SH3925,V001,2026-03-31,Rejected,14,False
D6280,P009,SQ133,SH3925,V002,2026-04-14,Rejected,3,False
D6281,P009,SQ133,SH3925,V003,2026-04-17,Rejected,9,False
D6282,P009,SQ133,SH3925,V004,2026-04-26,Approved,7,True
D6283,P009,SQ133,SH3926,V001,2025-09-18,Rejected,13,False
D6284,P009,SQ133,SH3926,V002,2025-10-01,Rejected,8,False
D6285,P009,SQ133,SH3926,V003,2025-10-09,Approved,10,True
D6286,P009,SQ133,SH3927,V001,2026-04-17,Rejected,3,False
D6287,P009,SQ133,SH3927,V002,2026-04-20,Rejected,8,False
D6288,P009,SQ133,SH3927,V003,2026-04-28,Rejected,12,False
D6289,P009,SQ133,SH3927,V004,2026-05-10,Rejected,4,False
D6290,P009,SQ133,SH3927,V005,2026-05-14,Rejected,6,False
D6291,P009,SQ133,SH3927,V006,2026-05-20,Approved,11,True
D6292,P009,SQ133,SH3928,V001,2025-08-21,Rejected,3,False
D6293,P009,SQ133,SH3928,V002,2025-08-24,Rejected,14,False
D6294,P009,SQ133,SH3928,V003,2025-09-07,Rejected,5,False
D6295,P009,SQ133,SH3928,V004,2025-09-12,Approved,14,True
D6296,P009,SQ133,SH3929,V001,2026-03-26,Rejected,6,False
D6297,P009,SQ133,SH3929,V002,2026-04-01,Approved,7,True
D6298,P009,SQ133,SH3930,V001,2025-09-24,Approved,12,True
D6299,P009,SQ133,SH3931,V001,2025-11-09,Rejected,12,False
D6300,P009,SQ133,SH3931,V002,2025-11-21,Rejected,8,False
D6301,P009,SQ133,SH3931,V003,2025-11-29,Approved,7,True
D6302,P009,SQ133,SH3932,V001,2026-02-22,Rejected,4,False
D6303,P009,SQ133,SH3932,V002,2026-02-26,Approved,11,True
D6304,P009,SQ133,SH3933,V001,2025-12-23,Rejected,3,False
D6305,P009,SQ133,SH3933,V002,2025-12-26,Rejected,11,False
D6306,P009,SQ133,SH3933,V003,2026-01-06,Rejected,2,False
D6307,P009,SQ133,SH3933,V004,2026-01-08,Rejected,4,False
D6308,P009,SQ133,SH3933,V005,2026-01-12,Rejected,3,False
D6309,P009,SQ133,SH3933,V006,2026-01-15,Approved,10,True
D6310,P009,SQ133,SH3934,V001,2025-12-08,Rejected,2,False
D6311,P009,SQ133,SH3934,V002,2025-12-10,Rejected,5,False
D6312,P009,SQ133,SH3934,V003,2025-12-15,Rejected,9,False
D6313,P009,SQ133,SH3934,V004,2025-12-24,Approved,2,True
D6314,P009,SQ133,SH3935,V001,2025-10-29,Rejected,7,False
D6315,P009,SQ133,SH3935,V002,2025-11-05,Rejected,8,False
D6316,P009,SQ133,SH3935,V003,2025-11-13,Rejected,4,False
D6317,P009,SQ133,SH3935,V004,2025-11-17,Approved,3,True
D6318,P009,SQ133,SH3936,V001,2026-04-27,Rejected,9,False
D6319,P009,SQ133,SH3936,V002,2026-05-06,Approved,12,True
D6320,P009,SQ133,SH3937,V001,2026-01-20,Rejected,4,False
D6321,P009,SQ133,SH3937,V002,2026-01-24,Rejected,13,False
D6322,P009,SQ133,SH3937,V003,2026-02-06,Approved,12,True
D6323,P009,SQ133,SH3938,V001,2025-12-28,Rejected,11,False
D6324,P009,SQ133,SH3938,V002,2026-01-08,Approved,8,True
D6325,P009,SQ133,SH3939,V001,2025-08-30,Rejected,5,False
D6326,P009,SQ133,SH3939,V002,2025-09-04,Approved,11,True
D6327,P009,SQ133,SH3940,V001,2026-02-12,Rejected,12,False
D6328,P009,SQ133,SH3940,V002,2026-02-24,Rejected,13,False
D6329,P009,SQ133,SH3940,V003,2026-03-09,Rejected,12,False
D6330,P009,SQ133,SH3940,V004,2026-03-21,Approved,2,True
D6331,P009,SQ133,SH3941,V001,2026-03-26,Rejected,5,False
D6332,P009,SQ133,SH3941,V002,2026-03-31,Rejected,5,False
D6333,P009,SQ133,SH3941,V003,2026-04-05,Approved,13,True
D6334,P009,SQ133,SH3942,V001,2026-01-25,Rejected,7,False
D6335,P009,SQ133,SH3942,V002,2026-02-01,Approved,9,True
D6336,P009,SQ133,SH3943,V001,2026-04-23,Approved,7,True
D6337,P009,SQ133,SH3944,V001,2025-12-17,Rejected,8,False
D6338,P009,SQ133,SH3944,V002,2025-12-25,Rejected,6,False
D6339,P009,SQ133,SH3944,V003,2025-12-31,Approved,10,True
D6340,P009,SQ134,SH3945,V001,2025-10-25,Approved,3,True
D6341,P009,SQ134,SH3946,V001,2025-04-23,Rejected,7,False
D6342,P009,SQ134,SH3946,V002,2025-04-30,Rejected,13,False
D6343,P009,SQ134,SH3946,V003,2025-05-13,Approved,7,True
D6344,P009,SQ134,SH3947,V001,2025-12-13,Approved,10,True
D6345,P009,SQ134,SH3948,V001,2025-12-28,Rejected,10,False
D6346,P009,SQ134,SH3948,V002,2026-01-07,Approved,13,True
D6347,P009,SQ134,SH3949,V001,2025-10-18,Rejected,13,False
D6348,P009,SQ134,SH3949,V002,2025-10-31,Approved,13,True
D6349,P009,SQ134,SH3950,V001,2025-11-17,Rejected,8,False
D6350,P009,SQ134,SH3950,V002,2025-11-25,Rejected,10,False
D6351,P009,SQ134,SH3950,V003,2025-12-05,Rejected,5,False
D6352,P009,SQ134,SH3950,V004,2025-12-10,Approved,9,True
D6353,P009,SQ134,SH3951,V001,2026-01-12,Rejected,8,False
D6354,P009,SQ134,SH3951,V002,2026-01-20,Rejected,6,False
D6355,P009,SQ134,SH3951,V003,2026-01-26,Rejected,6,False
D6356,P009,SQ134,SH3951,V004,2026-02-01,Approved,7,True
D6357,P009,SQ134,SH3952,V001,2026-01-24,Rejected,4,False
D6358,P009,SQ134,SH3952,V002,2026-01-28,Approved,9,True
D6359,P009,SQ134,SH3953,V001,2025-12-06,Approved,8,True
D6360,P009,SQ134,SH3954,V001,2025-06-27,Approved,2,True
D6361,P009,SQ134,SH3955,V001,2025-10-12,Rejected,14,False
D6362,P009,SQ134,SH3955,V002,2025-10-26,Rejected,9,False
D6363,P009,SQ134,SH3955,V003,2025-11-04,Rejected,3,False
D6364,P009,SQ134,SH3955,V004,2025-11-07,Rejected,10,False
D6365,P009,SQ134,SH3955,V005,2025-11-17,Rejected,7,False
D6366,P009,SQ134,SH3955,V006,2025-11-24,Approved,7,True
D6367,P009,SQ134,SH3956,V001,2025-08-06,Rejected,11,False
D6368,P009,SQ134,SH3956,V002,2025-08-17,Approved,1,True
D6369,P009,SQ134,SH3957,V001,2025-07-21,Approved,5,True
D6370,P009,SQ134,SH3958,V001,2025-09-06,Rejected,1,False
D6371,P009,SQ134,SH3958,V002,2025-09-07,Approved,4,True
D6372,P009,SQ134,SH3959,V001,2025-04-13,Approved,7,True
D6373,P009,SQ134,SH3960,V001,2025-12-21,Rejected,4,False
D6374,P009,SQ134,SH3960,V002,2025-12-25,Rejected,5,False
D6375,P009,SQ134,SH3960,V003,2025-12-30,Approved,11,True
D6376,P009,SQ134,SH3961,V001,2026-02-02,Rejected,12,False
D6377,P009,SQ134,SH3961,V002,2026-02-14,Approved,13,True
D6378,P009,SQ134,SH3962,V001,2025-05-01,Rejected,13,False
D6379,P009,SQ134,SH3962,V002,2025-05-14,Rejected,13,False
D6380,P009,SQ134,SH3962,V003,2025-05-27,Rejected,2,False
D6381,P009,SQ134,SH3962,V004,2025-05-29,Approved,8,True
D6382,P009,SQ134,SH3963,V001,2025-08-12,Rejected,7,False
D6383,P009,SQ134,SH3963,V002,2025-08-19,Approved,9,True
D6384,P009,SQ134,SH3964,V001,2025-07-31,Rejected,9,False
D6385,P009,SQ134,SH3964,V002,2025-08-09,Approved,11,True
D6386,P009,SQ134,SH3965,V001,2025-11-11,Rejected,2,False
D6387,P009,SQ134,SH3965,V002,2025-11-13,Rejected,13,False
D6388,P009,SQ134,SH3965,V003,2025-11-26,Rejected,11,False
D6389,P009,SQ134,SH3965,V004,2025-12-07,Rejected,5,False
D6390,P009,SQ134,SH3965,V005,2025-12-12,Approved,7,True
D6391,P009,SQ134,SH3966,V001,2025-08-23,Rejected,12,False
D6392,P009,SQ134,SH3966,V002,2025-09-04,Approved,3,True
D6393,P009,SQ134,SH3967,V001,2025-09-01,Rejected,6,False
D6394,P009,SQ134,SH3967,V002,2025-09-07,Approved,8,True
D6395,P009,SQ134,SH3968,V001,2025-08-30,Rejected,5,False
D6396,P009,SQ134,SH3968,V002,2025-09-04,Approved,10,True
D6397,P009,SQ134,SH3969,V001,2025-11-09,Approved,14,True
D6398,P009,SQ134,SH3970,V001,2025-09-08,Rejected,5,False
D6399,P009,SQ134,SH3970,V002,2025-09-13,Approved,13,True
D6400,P009,SQ134,SH3971,V001,2026-01-27,Rejected,5,False
D6401,P009,SQ134,SH3971,V002,2026-02-01,Rejected,11,False
D6402,P009,SQ134,SH3971,V003,2026-02-12,Approved,3,True
D6403,P009,SQ134,SH3972,V001,2025-06-15,Approved,9,True
D6404,P009,SQ134,SH3973,V001,2025-11-27,Approved,14,True
D6405,P009,SQ134,SH3974,V001,2026-01-23,Rejected,1,False
D6406,P009,SQ134,SH3974,V002,2026-01-24,Approved,2,True
D6407,P009,SQ134,SH3975,V001,2025-08-19,Rejected,8,False
D6408,P009,SQ134,SH3975,V002,2025-08-27,Rejected,5,False
D6409,P009,SQ134,SH3975,V003,2025-09-01,Rejected,9,False
D6410,P009,SQ134,SH3975,V004,2025-09-10,Rejected,12,False
D6411,P009,SQ134,SH3975,V005,2025-09-22,Rejected,4,False
D6412,P009,SQ134,SH3975,V006,2025-09-26,Approved,11,True
D6413,P009,SQ134,SH3976,V001,2025-12-19,Rejected,10,False
D6414,P009,SQ134,SH3976,V002,2025-12-29,Approved,7,True
D6415,P009,SQ135,SH3977,V001,2026-01-22,Rejected,6,False
D6416,P009,SQ135,SH3977,V002,2026-01-28,Rejected,11,False
D6417,P009,SQ135,SH3977,V003,2026-02-08,Approved,7,True
D6418,P009,SQ135,SH3978,V001,2025-10-20,Rejected,14,False
D6419,P009,SQ135,SH3978,V002,2025-11-03,Approved,6,True
D6420,P009,SQ135,SH3979,V001,2026-01-12,Rejected,1,False
D6421,P009,SQ135,SH3979,V002,2026-01-13,Approved,13,True
D6422,P009,SQ135,SH3980,V001,2025-09-11,Rejected,2,False
D6423,P009,SQ135,SH3980,V002,2025-09-13,Rejected,1,False
D6424,P009,SQ135,SH3980,V003,2025-09-14,Rejected,5,False
D6425,P009,SQ135,SH3980,V004,2025-09-19,Rejected,10,False
D6426,P009,SQ135,SH3980,V005,2025-09-29,Rejected,4,False
D6427,P009,SQ135,SH3980,V006,2025-10-03,Approved,12,True
D6428,P009,SQ135,SH3981,V001,2025-11-15,Rejected,9,False
D6429,P009,SQ135,SH3981,V002,2025-11-24,Rejected,14,False
D6430,P009,SQ135,SH3981,V003,2025-12-08,Rejected,12,False
D6431,P009,SQ135,SH3981,V004,2025-12-20,Rejected,12,False
D6432,P009,SQ135,SH3981,V005,2026-01-01,Rejected,4,False
D6433,P009,SQ135,SH3981,V006,2026-01-05,Approved,14,True
D6434,P009,SQ135,SH3982,V001,2025-11-03,Rejected,6,False
D6435,P009,SQ135,SH3982,V002,2025-11-09,Approved,11,True
D6436,P009,SQ135,SH3983,V001,2025-10-21,Rejected,14,False
D6437,P009,SQ135,SH3983,V002,2025-11-04,Approved,3,True
D6438,P009,SQ135,SH3984,V001,2025-09-24,Rejected,8,False
D6439,P009,SQ135,SH3984,V002,2025-10-02,Approved,2,True
D6440,P009,SQ136,SH3985,V001,2025-09-12,Rejected,5,False
D6441,P009,SQ136,SH3985,V002,2025-09-17,Rejected,8,False
D6442,P009,SQ136,SH3985,V003,2025-09-25,Approved,12,True
D6443,P009,SQ136,SH3986,V001,2025-03-22,Rejected,3,False
D6444,P009,SQ136,SH3986,V002,2025-03-25,Approved,10,True
D6445,P009,SQ136,SH3987,V001,2026-03-23,Rejected,12,False
D6446,P009,SQ136,SH3987,V002,2026-04-04,Approved,7,True
D6447,P009,SQ136,SH3988,V001,2026-04-16,Rejected,11,False
D6448,P009,SQ136,SH3988,V002,2026-04-27,Rejected,8,False
D6449,P009,SQ136,SH3988,V003,2026-05-05,Rejected,13,False
D6450,P009,SQ136,SH3988,V004,2026-05-18,Approved,4,True
D6451,P009,SQ136,SH3989,V001,2025-05-26,Rejected,13,False
D6452,P009,SQ136,SH3989,V002,2025-06-08,Approved,12,True
D6453,P009,SQ136,SH3990,V001,2025-07-15,Rejected,6,False
D6454,P009,SQ136,SH3990,V002,2025-07-21,Approved,4,True
D6455,P009,SQ136,SH3991,V001,2026-04-13,Rejected,7,False
D6456,P009,SQ136,SH3991,V002,2026-04-20,Rejected,13,False
D6457,P009,SQ136,SH3991,V003,2026-05-03,Rejected,12,False
D6458,P009,SQ136,SH3991,V004,2026-05-15,Approved,9,True
D6459,P009,SQ136,SH3992,V001,2025-05-30,Rejected,9,False
D6460,P009,SQ136,SH3992,V002,2025-06-08,Approved,7,True
D6461,P009,SQ136,SH3993,V001,2025-11-11,Rejected,5,False
D6462,P009,SQ136,SH3993,V002,2025-11-16,Rejected,7,False
D6463,P009,SQ136,SH3993,V003,2025-11-23,Rejected,9,False
D6464,P009,SQ136,SH3993,V004,2025-12-02,Approved,3,True
D6465,P009,SQ136,SH3994,V001,2026-03-06,Rejected,10,False
D6466,P009,SQ136,SH3994,V002,2026-03-16,Rejected,8,False
D6467,P009,SQ136,SH3994,V003,2026-03-24,Rejected,5,False
D6468,P009,SQ136,SH3994,V004,2026-03-29,Approved,12,True
D6469,P009,SQ136,SH3995,V001,2025-07-12,Rejected,13,False
D6470,P009,SQ136,SH3995,V002,2025-07-25,Approved,7,True
D6471,P009,SQ136,SH3996,V001,2025-11-07,Rejected,3,False
D6472,P009,SQ136,SH3996,V002,2025-11-10,Approved,5,True
D6473,P009,SQ136,SH3997,V001,2025-11-20,Approved,6,True
D6474,P009,SQ136,SH3998,V001,2025-11-11,Rejected,3,False
D6475,P009,SQ136,SH3998,V002,2025-11-14,Rejected,9,False
D6476,P009,SQ136,SH3998,V003,2025-11-23,Approved,10,True
D6477,P009,SQ136,SH3999,V001,2025-08-19,Rejected,3,False
D6478,P009,SQ136,SH3999,V002,2025-08-22,Approved,1,True
D6479,P009,SQ136,SH4000,V001,2026-04-22,Rejected,1,False
D6480,P009,SQ136,SH4000,V002,2026-04-23,Approved,6,True
D6481,P009,SQ136,SH4001,V001,2025-02-20,Rejected,10,False
D6482,P009,SQ136,SH4001,V002,2025-03-02,Approved,3,True
D6483,P009,SQ136,SH4002,V001,2026-01-18,Rejected,9,False
D6484,P009,SQ136,SH4002,V002,2026-01-27,Rejected,11,False
D6485,P009,SQ136,SH4002,V003,2026-02-07,Rejected,6,False
D6486,P009,SQ136,SH4002,V004,2026-02-13,Approved,12,True
D6487,P009,SQ136,SH4003,V001,2026-02-27,Rejected,1,False
D6488,P009,SQ136,SH4003,V002,2026-02-28,Approved,13,True
D6489,P009,SQ136,SH4004,V001,2025-08-28,Rejected,4,False
D6490,P009,SQ136,SH4004,V002,2025-09-01,Approved,6,True
D6491,P009,SQ136,SH4005,V001,2026-05-03,Approved,7,True
D6492,P009,SQ136,SH4006,V001,2025-03-13,Rejected,3,False
D6493,P009,SQ136,SH4006,V002,2025-03-16,Approved,13,True
D6494,P009,SQ136,SH4007,V001,2026-04-20,Rejected,8,False
D6495,P009,SQ136,SH4007,V002,2026-04-28,Approved,7,True
D6496,P009,SQ136,SH4008,V001,2026-04-21,Rejected,3,False
D6497,P009,SQ136,SH4008,V002,2026-04-24,Approved,6,True
D6498,P009,SQ136,SH4009,V001,2025-06-08,Rejected,2,False
D6499,P009,SQ136,SH4009,V002,2025-06-10,Approved,11,True
D6500,P009,SQ137,SH4010,V001,2025-07-21,Approved,12,True
D6501,P009,SQ137,SH4011,V001,2025-06-24,Approved,5,True
D6502,P009,SQ137,SH4012,V001,2025-07-29,Rejected,12,False
D6503,P009,SQ137,SH4012,V002,2025-08-10,Approved,3,True
D6504,P009,SQ137,SH4013,V001,2025-07-03,Rejected,8,False
D6505,P009,SQ137,SH4013,V002,2025-07-11,Rejected,6,False
D6506,P009,SQ137,SH4013,V003,2025-07-17,Rejected,12,False
D6507,P009,SQ137,SH4013,V004,2025-07-29,Rejected,13,False
D6508,P009,SQ137,SH4013,V005,2025-08-11,Approved,11,True
D6509,P009,SQ137,SH4014,V001,2025-06-19,Approved,14,True
D6510,P009,SQ137,SH4015,V001,2025-06-24,Rejected,2,False
D6511,P009,SQ137,SH4015,V002,2025-06-26,Approved,12,True
D6512,P009,SQ137,SH4016,V001,2025-07-27,Approved,5,True
D6513,P009,SQ138,SH4017,V001,2025-06-26,Rejected,6,False
D6514,P009,SQ138,SH4017,V002,2025-07-02,Approved,2,True
D6515,P009,SQ138,SH4018,V001,2025-08-15,Rejected,8,False
D6516,P009,SQ138,SH4018,V002,2025-08-23,Rejected,6,False
D6517,P009,SQ138,SH4018,V003,2025-08-29,Rejected,2,False
D6518,P009,SQ138,SH4018,V004,2025-08-31,Approved,3,True
D6519,P009,SQ138,SH4019,V001,2025-07-10,Approved,11,True
D6520,P009,SQ138,SH4020,V001,2025-08-09,Rejected,13,False
D6521,P009,SQ138,SH4020,V002,2025-08-22,Rejected,5,False
D6522,P009,SQ138,SH4020,V003,2025-08-27,Approved,14,True
D6523,P009,SQ138,SH4021,V001,2025-05-12,Approved,3,True
D6524,P009,SQ138,SH4022,V001,2025-07-25,Rejected,6,False
D6525,P009,SQ138,SH4022,V002,2025-07-31,Approved,14,True
D6526,P009,SQ138,SH4023,V001,2025-05-23,Rejected,4,False
D6527,P009,SQ138,SH4023,V002,2025-05-27,Rejected,12,False
D6528,P009,SQ138,SH4023,V003,2025-06-08,Approved,9,True
D6529,P009,SQ138,SH4024,V001,2025-08-17,Rejected,4,False
D6530,P009,SQ138,SH4024,V002,2025-08-21,Rejected,2,False
D6531,P009,SQ138,SH4024,V003,2025-08-23,Rejected,5,False
D6532,P009,SQ138,SH4024,V004,2025-08-28,Approved,2,True
D6533,P009,SQ138,SH4025,V001,2025-07-19,Rejected,12,False
D6534,P009,SQ138,SH4025,V002,2025-07-31,Approved,5,True
D6535,P009,SQ138,SH4026,V001,2025-05-13,Rejected,13,False
D6536,P009,SQ138,SH4026,V002,2025-05-26,Approved,4,True
D6537,P009,SQ138,SH4027,V001,2025-06-14,Rejected,1,False
D6538,P009,SQ138,SH4027,V002,2025-06-15,Approved,14,True
D6539,P009,SQ138,SH4028,V001,2025-06-07,Approved,11,True
D6540,P009,SQ138,SH4029,V001,2025-05-22,Rejected,11,False
D6541,P009,SQ138,SH4029,V002,2025-06-02,Rejected,14,False
D6542,P009,SQ138,SH4029,V003,2025-06-16,Approved,2,True
D6543,P009,SQ138,SH4030,V001,2025-06-24,Rejected,7,False
D6544,P009,SQ138,SH4030,V002,2025-07-01,Rejected,12,False
D6545,P009,SQ138,SH4030,V003,2025-07-13,Approved,10,True
D6546,P009,SQ138,SH4031,V001,2025-07-17,Rejected,9,False
D6547,P009,SQ138,SH4031,V002,2025-07-26,Approved,2,True
D6548,P009,SQ138,SH4032,V001,2025-04-02,Approved,14,True
D6549,P009,SQ138,SH4033,V001,2025-04-23,Rejected,11,False
D6550,P009,SQ138,SH4033,V002,2025-05-04,Rejected,9,False
D6551,P009,SQ138,SH4033,V003,2025-05-13,Approved,12,True
D6552,P009,SQ138,SH4034,V001,2025-05-21,Rejected,8,False
D6553,P009,SQ138,SH4034,V002,2025-05-29,Approved,7,True
D6554,P009,SQ138,SH4035,V001,2025-07-17,Rejected,4,False
D6555,P009,SQ138,SH4035,V002,2025-07-21,Approved,10,True
D6556,P009,SQ138,SH4036,V001,2025-07-24,Approved,3,True
D6557,P009,SQ138,SH4037,V001,2025-08-08,Rejected,2,False
D6558,P009,SQ138,SH4037,V002,2025-08-10,Approved,13,True
D6559,P009,SQ138,SH4038,V001,2025-05-25,Rejected,1,False
