timesheet_id,assignment_id,artist_id,work_date,hours_logged
TS214370,TA29744,A053,2024-09-25,5.81
TS214371,TA29744,A053,2024-09-26,0.54
TS214372,TA29745,A047,2024-09-21,6.12
TS214373,TA29745,A047,2024-09-23,4.4
TS214374,TA29745,A047,2024-09-24,5.29
TS214375,TA29745,A047,2024-09-25,7.18
TS214376,TA29745,A047,2024-09-26,6.64
TS214377,TA29745,A047,2024-09-27,5.8
TS214378,TA29745,A047,2024-09-30,4.31
TS214379,TA29745,A047,2024-10-01,5.14
TS214380,TA29745,A047,2024-10-02,4.57
TS214381,TA29745,A047,2024-10-03,5.4
TS214382,TA29745,A047,2024-10-04,4.61
TS214383,TA29745,A047,2024-10-07,6.29
TS214384,TA29745,A047,2024-10-08,7.72
TS214385,TA29745,A047,2024-10-09,6.9
TS214386,TA29745,A047,2024-10-10,7.83
TS214387,TA29745,A047,2024-10-11,4.94
TS214388,TA29745,A047,2024-10-14,6.76
TS214389,TA29745,A047,2024-10-15,4.59
TS214390,TA29745,A047,2024-10-16,4.31
TS214391,TA29745,A047,2024-10-17,1.53
TS214392,TA29746,A109,2024-09-27,6.87
TS214393,TA29746,A109,2024-09-30,7.32
TS214394,TA29746,A109,2024-10-01,5.97
TS214395,TA29746,A109,2024-10-02,6.6
TS214396,TA29746,A109,2024-10-03,4.57
TS214397,TA29746,A109,2024-10-04,5.04
TS214398,TA29746,A109,2024-10-07,7.88
TS214399,TA29746,A109,2024-10-08,6.18
TS214400,TA29746,A109,2024-10-09,5.78
TS214401,TA29746,A109,2024-10-10,5.65
TS214402,TA29746,A109,2024-10-11,0.25
TS214403,TA29747,A137,2024-09-22,5.12
TS214404,TA29747,A137,2024-09-23,7.99
TS214405,TA29747,A137,2024-09-24,5.4
TS214406,TA29747,A137,2024-09-25,5.73
TS214407,TA29747,A137,2024-09-26,2.4
TS214408,TA29748,A136,2024-09-22,7.6
TS214409,TA29748,A136,2024-09-23,7.13
TS214410,TA29748,A136,2024-09-24,6.37
TS214411,TA29748,A136,2024-09-25,7.65
TS214412,TA29748,A136,2024-09-26,5.23
TS214413,TA29748,A136,2024-09-27,5.88
TS214414,TA29748,A136,2024-09-30,7.86
TS214415,TA29748,A136,2024-10-01,7.3
TS214416,TA29748,A136,2024-10-02,0.09
TS214417,TA29749,A121,2024-09-22,7.05
TS214418,TA29749,A121,2024-09-23,5.25
TS214419,TA29750,A139,2024-09-22,5.68
TS214420,TA29750,A139,2024-09-23,5.62
TS214421,TA29750,A139,2024-09-24,5.82
TS214422,TA29750,A139,2024-09-25,7.48
TS214423,TA29750,A139,2024-09-26,4.07
TS214424,TA29750,A139,2024-09-27,5.79
TS214425,TA29750,A139,2024-09-30,7.56
TS214426,TA29750,A139,2024-10-01,5.66
TS214427,TA29751,A148,2024-09-29,7.75
TS214428,TA29751,A148,2024-09-30,4.88
TS214429,TA29751,A148,2024-10-01,7.96
TS214430,TA29751,A148,2024-10-02,3.61
TS214431,TA29752,A174,2024-09-29,4.12
TS214432,TA29752,A174,2024-09-30,4.55
TS214433,TA29752,A174,2024-10-01,4.26
TS214434,TA29752,A174,2024-10-02,6.47
TS214435,TA29752,A174,2024-10-03,5.15
TS214436,TA29752,A174,2024-10-04,4.66
TS214437,TA29752,A174,2024-10-07,4.63
TS214438,TA29752,A174,2024-10-08,7.72
TS214439,TA29752,A174,2024-10-09,4.95
TS214440,TA29753,A181,2024-09-29,5.54
TS214441,TA29753,A181,2024-09-30,4.93
TS214442,TA29753,A181,2024-10-01,4.6
TS214443,TA29753,A181,2024-10-02,7.94
TS214444,TA29753,A181,2024-10-03,4.27
TS214445,TA29753,A181,2024-10-04,6.58
TS214446,TA29753,A181,2024-10-07,7.05
TS214447,TA29753,A181,2024-10-08,5.82
TS214448,TA29753,A181,2024-10-09,6.96
TS214449,TA29753,A181,2024-10-10,5.64
TS214450,TA29753,A181,2024-10-11,4.7
TS214451,TA29753,A181,2024-10-14,7.02
TS214452,TA29753,A181,2024-10-15,5.63
TS214453,TA29754,A213,2024-09-23,5.59
TS214454,TA29754,A213,2024-09-24,5.59
TS214455,TA29754,A213,2024-09-25,6.77
TS214456,TA29754,A213,2024-09-26,4.48
TS214457,TA29754,A213,2024-09-27,7.28
TS214458,TA29754,A213,2024-09-30,7.89
TS214459,TA29754,A213,2024-10-01,5.82
TS214460,TA29754,A213,2024-10-02,5.79
TS214461,TA29754,A213,2024-10-03,1.81
TS214462,TA29755,A215,2024-09-23,5.45
TS214463,TA29755,A215,2024-09-24,5.47
TS214464,TA29755,A215,2024-09-25,5.55
TS214465,TA29755,A215,2024-09-26,6.02
TS214466,TA29755,A215,2024-09-27,6.07
TS214467,TA29755,A215,2024-09-30,4.09
TS214468,TA29755,A215,2024-10-01,4.25
TS214469,TA29755,A215,2024-10-02,7.03
TS214470,TA29755,A215,2024-10-03,6.94
TS214471,TA29755,A215,2024-10-04,5.08
TS214472,TA29755,A215,2024-10-07,4.87
TS214473,TA29755,A215,2024-10-08,4.45
TS214474,TA29755,A215,2024-10-09,7.92
TS214475,TA29755,A215,2024-10-10,4.09
TS214476,TA29755,A215,2024-10-11,2.2
TS214477,TA29756,A268,2024-09-20,6.69
TS214478,TA29756,A268,2024-09-23,7.66
TS214479,TA29756,A268,2024-09-24,5.18
TS214480,TA29756,A268,2024-09-25,5.45
TS214481,TA29756,A268,2024-09-26,5.38
TS214482,TA29756,A268,2024-09-27,7.37
TS214483,TA29756,A268,2024-09-30,7.47
TS214484,TA29756,A268,2024-10-01,5.92
TS214485,TA29757,A229,2024-09-20,4.33
TS214486,TA29757,A229,2024-09-23,6.58
TS214487,TA29757,A229,2024-09-24,5.29
TS214488,TA29757,A229,2024-09-25,4.38
TS214489,TA29757,A229,2024-09-26,7.63
TS214490,TA29757,A229,2024-09-27,4.19
TS214491,TA29757,A229,2024-09-30,5.05
TS214492,TA29757,A229,2024-10-01,4.12
TS214493,TA29757,A229,2024-10-02,7.17
TS214494,TA29757,A229,2024-10-03,5.49
TS214495,TA29757,A229,2024-10-04,5.07
TS214496,TA29758,A095,2024-08-24,4.31
TS214497,TA29758,A095,2024-08-26,5.05
TS214498,TA29758,A095,2024-08-27,4.27
TS214499,TA29758,A095,2024-08-28,4.52
TS214500,TA29758,A095,2024-08-29,7.89
TS214501,TA29758,A095,2024-08-30,5.58
TS214502,TA29758,A095,2024-09-02,5.34
TS214503,TA29758,A095,2024-09-03,4.43
TS214504,TA29758,A095,2024-09-04,6.6
TS214505,TA29758,A095,2024-09-05,3.57
TS214506,TA29759,A183,2024-09-04,4.72
TS214507,TA29759,A183,2024-09-05,7.62
TS214508,TA29759,A183,2024-09-06,5.98
TS214509,TA29759,A183,2024-09-09,7.87
TS214510,TA29759,A183,2024-09-10,5.09
TS214511,TA29759,A183,2024-09-11,4.75
TS214512,TA29759,A183,2024-09-12,7.98
TS214513,TA29759,A183,2024-09-13,4.64
TS214514,TA29759,A183,2024-09-16,6.6
TS214515,TA29759,A183,2024-09-17,2.09
TS214516,TA29760,A220,2024-09-02,6.53
TS214517,TA29760,A220,2024-09-03,7.69
TS214518,TA29760,A220,2024-09-04,5.16
TS214519,TA29760,A220,2024-09-05,6.84
TS214520,TA29760,A220,2024-09-06,5.18
TS214521,TA29760,A220,2024-09-09,1.0
TS214522,TA29761,A262,2024-09-07,6.12
TS214523,TA29761,A262,2024-09-09,5.22
TS214524,TA29761,A262,2024-09-10,6.02
TS214525,TA29761,A262,2024-09-11,4.5
TS214526,TA29761,A262,2024-09-12,5.85
TS214527,TA29761,A262,2024-09-13,5.32
TS214528,TA29761,A262,2024-09-16,7.92
TS214529,TA29761,A262,2024-09-17,4.75
TS214530,TA29761,A262,2024-09-18,2.86
TS214531,TA29762,A093,2024-09-19,7.27
TS214532,TA29762,A093,2024-09-20,5.3
TS214533,TA29762,A093,2024-09-23,4.3
TS214534,TA29762,A093,2024-09-24,5.97
TS214535,TA29762,A093,2024-09-25,7.5
TS214536,TA29762,A093,2024-09-26,6.87
TS214537,TA29762,A093,2024-09-27,1.38
TS214538,TA29763,A216,2024-09-19,7.35
TS214539,TA29763,A216,2024-09-20,4.31
TS214540,TA29763,A216,2024-09-23,5.34
TS214541,TA29763,A216,2024-09-24,6.07
TS214542,TA29764,A241,2024-09-22,4.83
TS214543,TA29764,A241,2024-09-23,4.3
TS214544,TA29764,A241,2024-09-24,4.03
TS214545,TA29764,A241,2024-09-25,6.76
TS214546,TA29764,A241,2024-09-26,6.02
TS214547,TA29764,A241,2024-09-27,7.02
TS214548,TA29764,A241,2024-09-30,6.54
TS214549,TA29764,A241,2024-10-01,0.85
TS214550,TA29765,A287,2024-09-22,4.82
TS214551,TA29765,A287,2024-09-23,0.41
TS214552,TA29766,A117,2024-09-18,5.79
TS214553,TA29767,A213,2024-09-24,6.16
TS214554,TA29768,A280,2024-09-23,7.87
TS214555,TA29768,A280,2024-09-24,6.18
TS214556,TA29769,A027,2024-09-19,7.83
TS214557,TA29769,A027,2024-09-20,7.83
TS214558,TA29769,A027,2024-09-23,5.8
TS214559,TA29769,A027,2024-09-24,7.69
TS214560,TA29769,A027,2024-09-25,7.9
TS214561,TA29769,A027,2024-09-26,4.68
TS214562,TA29769,A027,2024-09-27,6.23
TS214563,TA29769,A027,2024-09-30,4.65
TS214564,TA29769,A027,2024-10-01,6.51
TS214565,TA29769,A027,2024-10-02,5.32
TS214566,TA29769,A027,2024-10-03,5.15
TS214567,TA29770,A052,2024-09-15,5.29
TS214568,TA29770,A052,2024-09-16,7.17
TS214569,TA29770,A052,2024-09-17,5.47
TS214570,TA29770,A052,2024-09-18,5.49
TS214571,TA29770,A052,2024-09-19,7.5
TS214572,TA29770,A052,2024-09-20,7.81
TS214573,TA29770,A052,2024-09-23,7.47
TS214574,TA29770,A052,2024-09-24,6.17
TS214575,TA29770,A052,2024-09-25,6.75
TS214576,TA29770,A052,2024-09-26,7.62
TS214577,TA29770,A052,2024-09-27,5.79
TS214578,TA29770,A052,2024-09-30,7.1
TS214579,TA29770,A052,2024-10-01,2.3
TS214580,TA29771,A043,2024-09-15,7.85
TS214581,TA29771,A043,2024-09-16,5.96
TS214582,TA29771,A043,2024-09-17,4.37
TS214583,TA29771,A043,2024-09-18,6.86
TS214584,TA29771,A043,2024-09-19,7.89
TS214585,TA29771,A043,2024-09-20,7.95
TS214586,TA29771,A043,2024-09-23,7.82
TS214587,TA29771,A043,2024-09-24,5.03
TS214588,TA29771,A043,2024-09-25,5.98
TS214589,TA29771,A043,2024-09-26,6.61
TS214590,TA29771,A043,2024-09-27,6.6
TS214591,TA29771,A043,2024-09-30,4.69
TS214592,TA29771,A043,2024-10-01,6.02
TS214593,TA29771,A043,2024-10-02,5.8
TS214594,TA29771,A043,2024-10-03,5.24
TS214595,TA29771,A043,2024-10-04,5.1
TS214596,TA29771,A043,2024-10-07,6.8
TS214597,TA29771,A043,2024-10-08,3.16
TS214598,TA29772,A053,2024-09-15,1.09
TS214599,TA29773,A120,2024-09-16,5.99
TS214600,TA29773,A120,2024-09-17,4.01
TS214601,TA29773,A120,2024-09-18,6.18
TS214602,TA29774,A114,2024-09-16,6.11
TS214603,TA29774,A114,2024-09-17,4.34
TS214604,TA29774,A114,2024-09-18,7.33
TS214605,TA29774,A114,2024-09-19,7.48
TS214606,TA29774,A114,2024-09-20,5.69
TS214607,TA29774,A114,2024-09-23,4.96
TS214608,TA29774,A114,2024-09-24,5.77
TS214609,TA29774,A114,2024-09-25,4.88
TS214610,TA29774,A114,2024-09-26,5.01
TS214611,TA29774,A114,2024-09-27,5.23
TS214612,TA29774,A114,2024-09-30,6.46
TS214613,TA29774,A114,2024-10-01,3.59
TS214614,TA29775,A124,2024-09-14,7.9
TS214615,TA29775,A124,2024-09-16,5.16
TS214616,TA29775,A124,2024-09-17,5.71
TS214617,TA29775,A124,2024-09-18,6.81
TS214618,TA29775,A124,2024-09-19,6.92
TS214619,TA29775,A124,2024-09-20,7.73
TS214620,TA29775,A124,2024-09-23,6.55
TS214621,TA29775,A124,2024-09-24,5.36
TS214622,TA29775,A124,2024-09-25,6.88
TS214623,TA29775,A124,2024-09-26,6.68
TS214624,TA29775,A124,2024-09-27,2.38
TS214625,TA29776,A130,2024-09-14,6.03
TS214626,TA29776,A130,2024-09-16,5.42
TS214627,TA29776,A130,2024-09-17,6.94
TS214628,TA29776,A130,2024-09-18,5.39
TS214629,TA29776,A130,2024-09-19,5.04
TS214630,TA29776,A130,2024-09-20,5.6
TS214631,TA29776,A130,2024-09-23,4.38
TS214632,TA29776,A130,2024-09-24,5.91
TS214633,TA29776,A130,2024-09-25,6.05
TS214634,TA29776,A130,2024-09-26,6.66
TS214635,TA29776,A130,2024-09-27,5.36
TS214636,TA29776,A130,2024-09-30,5.94
TS214637,TA29776,A130,2024-10-01,6.28
TS214638,TA29776,A130,2024-10-02,5.08
TS214639,TA29776,A130,2024-10-03,7.48
TS214640,TA29776,A130,2024-10-04,1.0
TS214641,TA29777,A135,2024-09-14,5.9
TS214642,TA29777,A135,2024-09-16,6.52
TS214643,TA29777,A135,2024-09-17,3.92
TS214644,TA29778,A129,2024-09-14,4.81
TS214645,TA29778,A129,2024-09-16,1.78
TS214646,TA29779,A187,2024-09-13,5.47
TS214647,TA29779,A187,2024-09-16,7.01
TS214648,TA29779,A187,2024-09-17,5.78
TS214649,TA29779,A187,2024-09-18,7.35
TS214650,TA29779,A187,2024-09-19,4.79
TS214651,TA29779,A187,2024-09-20,7.8
TS214652,TA29779,A187,2024-09-23,7.05
TS214653,TA29779,A187,2024-09-24,1.62
TS214654,TA29780,A195,2024-09-13,7.69
TS214655,TA29780,A195,2024-09-16,6.33
TS214656,TA29780,A195,2024-09-17,7.18
TS214657,TA29780,A195,2024-09-18,5.11
TS214658,TA29780,A195,2024-09-19,7.14
TS214659,TA29780,A195,2024-09-20,7.91
TS214660,TA29780,A195,2024-09-23,0.56
TS214661,TA29781,A157,2024-09-13,5.58
TS214662,TA29781,A157,2024-09-16,7.16
TS214663,TA29781,A157,2024-09-17,7.43
TS214664,TA29781,A157,2024-09-18,6.34
TS214665,TA29781,A157,2024-09-19,5.01
TS214666,TA29781,A157,2024-09-20,4.08
TS214667,TA29781,A157,2024-09-23,4.06
TS214668,TA29781,A157,2024-09-24,5.6
TS214669,TA29781,A157,2024-09-25,5.0
TS214670,TA29781,A157,2024-09-26,6.34
TS214671,TA29781,A157,2024-09-27,4.6
TS214672,TA29781,A157,2024-09-30,7.49
TS214673,TA29781,A157,2024-10-01,3.32
TS214674,TA29782,A145,2024-09-13,6.62
TS214675,TA29783,A211,2024-09-12,6.03
TS214676,TA29783,A211,2024-09-13,5.69
TS214677,TA29783,A211,2024-09-16,7.44
TS214678,TA29783,A211,2024-09-17,4.02
TS214679,TA29783,A211,2024-09-18,7.6
TS214680,TA29783,A211,2024-09-19,5.44
TS214681,TA29783,A211,2024-09-20,7.21
TS214682,TA29783,A211,2024-09-23,7.31
TS214683,TA29783,A211,2024-09-24,4.66
TS214684,TA29783,A211,2024-09-25,7.78
TS214685,TA29783,A211,2024-09-26,7.61
TS214686,TA29783,A211,2024-09-27,5.88
TS214687,TA29783,A211,2024-09-30,7.02
TS214688,TA29783,A211,2024-10-01,3.59
TS214689,TA29784,A219,2024-09-12,7.85
TS214690,TA29784,A219,2024-09-13,5.7
TS214691,TA29784,A219,2024-09-16,6.31
TS214692,TA29784,A219,2024-09-17,7.76
TS214693,TA29784,A219,2024-09-18,7.21
TS214694,TA29784,A219,2024-09-19,6.14
TS214695,TA29784,A219,2024-09-20,4.83
TS214696,TA29784,A219,2024-09-23,5.14
TS214697,TA29784,A219,2024-09-24,5.24
TS214698,TA29784,A219,2024-09-25,7.73
TS214699,TA29784,A219,2024-09-26,5.32
TS214700,TA29784,A219,2024-09-27,5.81
TS214701,TA29784,A219,2024-09-30,5.27
TS214702,TA29784,A219,2024-10-01,5.26
TS214703,TA29784,A219,2024-10-02,4.41
TS214704,TA29784,A219,2024-10-03,5.56
TS214705,TA29785,A288,2024-09-15,7.34
TS214706,TA29785,A288,2024-09-16,4.47
TS214707,TA29785,A288,2024-09-17,7.89
TS214708,TA29785,A288,2024-09-18,4.75
TS214709,TA29785,A288,2024-09-19,5.29
TS214710,TA29785,A288,2024-09-20,1.75
TS214711,TA29786,A295,2024-09-15,4.57
TS214712,TA29786,A295,2024-09-16,2.7
TS214713,TA29787,A265,2024-09-15,6.6
TS214714,TA29787,A265,2024-09-16,4.47
TS214715,TA29787,A265,2024-09-17,5.74
TS214716,TA29787,A265,2024-09-18,6.18
TS214717,TA29787,A265,2024-09-19,7.54
TS214718,TA29787,A265,2024-09-20,4.63
TS214719,TA29787,A265,2024-09-23,7.46
TS214720,TA29787,A265,2024-09-24,7.61
TS214721,TA29787,A265,2024-09-25,7.51
TS214722,TA29787,A265,2024-09-26,7.68
TS214723,TA29787,A265,2024-09-27,6.42
TS214724,TA29787,A265,2024-09-30,6.42
TS214725,TA29787,A265,2024-10-01,4.78
TS214726,TA29787,A265,2024-10-02,6.26
TS214727,TA29787,A265,2024-10-03,5.09
TS214728,TA29787,A265,2024-10-04,3.83
TS214729,TA29788,A206,2024-09-03,5.35
TS214730,TA29788,A206,2024-09-04,5.96
TS214731,TA29788,A206,2024-09-05,4.61
TS214732,TA29788,A206,2024-09-06,1.24
TS214733,TA29789,A270,2024-09-05,4.16
TS214734,TA29789,A270,2024-09-06,4.38
TS214735,TA29789,A270,2024-09-09,0.5
TS214736,TA29790,A061,2024-08-23,4.31
TS214737,TA29790,A061,2024-08-26,6.75
TS214738,TA29790,A061,2024-08-27,5.37
TS214739,TA29790,A061,2024-08-28,5.11
TS214740,TA29790,A061,2024-08-29,4.68
TS214741,TA29790,A061,2024-08-30,4.96
TS214742,TA29791,A138,2024-08-30,6.06
TS214743,TA29791,A138,2024-09-02,7.4
TS214744,TA29791,A138,2024-09-03,4.59
TS214745,TA29791,A138,2024-09-04,7.89
TS214746,TA29791,A138,2024-09-05,4.49
TS214747,TA29792,A215,2024-08-30,6.95
TS214748,TA29792,A215,2024-09-02,6.88
TS214749,TA29792,A215,2024-09-03,0.07
TS214750,TA29793,A205,2024-08-30,6.88
TS214751,TA29793,A205,2024-09-02,4.27
TS214752,TA29793,A205,2024-09-03,5.54
TS214753,TA29793,A205,2024-09-04,4.59
TS214754,TA29793,A205,2024-09-05,4.28
TS214755,TA29793,A205,2024-09-06,7.27
TS214756,TA29793,A205,2024-09-09,2.77
TS214757,TA29794,A227,2024-08-31,7.87
TS214758,TA29794,A227,2024-09-02,5.14
TS214759,TA29794,A227,2024-09-03,5.09
TS214760,TA29794,A227,2024-09-04,5.28
TS214761,TA29794,A227,2024-09-05,7.48
TS214762,TA29794,A227,2024-09-06,2.95
TS214763,TA29795,A079,2024-09-19,4.79
TS214764,TA29795,A079,2024-09-20,7.7
TS214765,TA29795,A079,2024-09-23,7.47
TS214766,TA29795,A079,2024-09-24,3.88
TS214767,TA29796,A208,2024-09-07,7.74
TS214768,TA29796,A208,2024-09-09,6.88
TS214769,TA29796,A208,2024-09-10,1.23
TS214770,TA29797,A212,2024-09-07,6.79
TS214771,TA29797,A212,2024-09-09,7.21
TS214772,TA29797,A212,2024-09-10,6.73
TS214773,TA29797,A212,2024-09-11,6.64
TS214774,TA29797,A212,2024-09-12,6.69
TS214775,TA29797,A212,2024-09-13,4.36
TS214776,TA29797,A212,2024-09-16,6.55
TS214777,TA29798,A261,2024-09-08,6.06
TS214778,TA29798,A261,2024-09-09,6.7
TS214779,TA29798,A261,2024-09-10,7.15
TS214780,TA29798,A261,2024-09-11,4.51
TS214781,TA29798,A261,2024-09-12,6.99
TS214782,TA29798,A261,2024-09-13,4.5
TS214783,TA29799,A120,2024-09-05,5.78
TS214784,TA29799,A120,2024-09-06,6.19
TS214785,TA29800,A203,2024-09-07,6.72
TS214786,TA29800,A203,2024-09-09,4.88
TS214787,TA29801,A234,2024-09-02,7.66
TS214788,TA29801,A234,2024-09-03,4.04
TS214789,TA29801,A234,2024-09-04,4.08
TS214790,TA29802,A201,2024-09-05,6.04
TS214791,TA29802,A201,2024-09-06,5.04
TS214792,TA29803,A222,2024-09-07,4.46
TS214793,TA29803,A222,2024-09-09,0.33
TS214794,TA29804,A098,2024-09-19,4.27
TS214795,TA29804,A098,2024-09-20,4.86
TS214796,TA29804,A098,2024-09-23,4.84
TS214797,TA29804,A098,2024-09-24,7.04
TS214798,TA29804,A098,2024-09-25,5.92
TS214799,TA29804,A098,2024-09-26,2.08
TS214800,TA29805,A188,2024-09-15,7.56
TS214801,TA29805,A188,2024-09-16,7.65
TS214802,TA29805,A188,2024-09-17,6.28
TS214803,TA29805,A188,2024-09-18,6.65
TS214804,TA29805,A188,2024-09-19,5.1
TS214805,TA29805,A188,2024-09-20,3.58
TS214806,TA29806,A212,2024-09-13,4.99
TS214807,TA29806,A212,2024-09-16,5.82
TS214808,TA29806,A212,2024-09-17,7.2
TS214809,TA29806,A212,2024-09-18,7.7
TS214810,TA29806,A212,2024-09-19,5.87
TS214811,TA29806,A212,2024-09-20,5.71
TS214812,TA29806,A212,2024-09-23,4.0
TS214813,TA29806,A212,2024-09-24,6.35
TS214814,TA29806,A212,2024-09-25,6.09
TS214815,TA29806,A212,2024-09-26,1.69
TS214816,TA29807,A245,2024-09-06,4.24
TS214817,TA29807,A245,2024-09-09,7.96
TS214818,TA29807,A245,2024-09-10,7.05
TS214819,TA29807,A245,2024-09-11,7.52
TS214820,TA29807,A245,2024-09-12,4.99
TS214821,TA29807,A245,2024-09-13,7.58
TS214822,TA29807,A245,2024-09-16,7.85
TS214823,TA29807,A245,2024-09-17,5.53
TS214824,TA29807,A245,2024-09-18,6.44
TS214825,TA29807,A245,2024-09-19,5.33
TS214826,TA29807,A245,2024-09-20,2.54
TS214827,TA29808,A099,2024-09-23,5.59
TS214828,TA29808,A099,2024-09-24,4.59
TS214829,TA29808,A099,2024-09-25,5.57
TS214830,TA29808,A099,2024-09-26,7.09
TS214831,TA29808,A099,2024-09-27,4.96
TS214832,TA29808,A099,2024-09-30,6.04
TS214833,TA29808,A099,2024-10-01,3.78
TS214834,TA29809,A149,2024-09-09,7.27
TS214835,TA29810,A165,2024-09-09,5.01
TS214836,TA29810,A165,2024-09-10,4.61
TS214837,TA29810,A165,2024-09-11,6.87
TS214838,TA29810,A165,2024-09-12,5.97
TS214839,TA29810,A165,2024-09-13,4.84
TS214840,TA29810,A165,2024-09-16,3.83
TS214841,TA29811,A215,2024-09-18,7.14
TS214842,TA29811,A215,2024-09-19,7.7
TS214843,TA29811,A215,2024-09-20,5.75
TS214844,TA29811,A215,2024-09-23,6.97
TS214845,TA29811,A215,2024-09-24,3.46
TS214846,TA29812,A255,2024-09-18,7.27
TS214847,TA29812,A255,2024-09-19,5.98
TS214848,TA29812,A255,2024-09-20,4.49
TS214849,TA29812,A255,2024-09-23,7.4
TS214850,TA29812,A255,2024-09-24,2.57
TS214851,TA29813,A032,2024-09-07,6.47
TS214852,TA29813,A032,2024-09-09,7.81
TS214853,TA29813,A032,2024-09-10,7.31
TS214854,TA29813,A032,2024-09-11,4.41
TS214855,TA29813,A032,2024-09-12,7.05
TS214856,TA29813,A032,2024-09-13,7.21
TS214857,TA29813,A032,2024-09-16,7.55
TS214858,TA29813,A032,2024-09-17,5.99
TS214859,TA29813,A032,2024-09-18,1.03
TS214860,TA29814,A006,2024-09-07,4.97
TS214861,TA29814,A006,2024-09-09,7.64
TS214862,TA29814,A006,2024-09-10,4.85
TS214863,TA29814,A006,2024-09-11,5.45
TS214864,TA29814,A006,2024-09-12,6.62
TS214865,TA29814,A006,2024-09-13,5.65
TS214866,TA29815,A025,2024-09-07,4.3
TS214867,TA29815,A025,2024-09-09,0.64
TS214868,TA29816,A011,2024-09-07,6.18
TS214869,TA29816,A011,2024-09-09,7.17
TS214870,TA29816,A011,2024-09-10,3.06
TS214871,TA29817,A050,2024-09-07,6.9
TS214872,TA29817,A050,2024-09-09,4.15
TS214873,TA29817,A050,2024-09-10,5.88
TS214874,TA29817,A050,2024-09-11,5.1
TS214875,TA29817,A050,2024-09-12,5.51
TS214876,TA29817,A050,2024-09-13,5.24
TS214877,TA29817,A050,2024-09-16,5.35
TS214878,TA29817,A050,2024-09-17,7.27
TS214879,TA29817,A050,2024-09-18,4.77
TS214880,TA29817,A050,2024-09-19,7.54
TS214881,TA29817,A050,2024-09-20,6.2
TS214882,TA29817,A050,2024-09-23,4.89
TS214883,TA29818,A041,2024-09-07,4.56
TS214884,TA29818,A041,2024-09-09,6.17
TS214885,TA29818,A041,2024-09-10,7.11
TS214886,TA29818,A041,2024-09-11,5.2
TS214887,TA29818,A041,2024-09-12,7.15
TS214888,TA29818,A041,2024-09-13,3.09
TS214889,TA29819,A046,2024-09-07,6.07
TS214890,TA29819,A046,2024-09-09,7.62
TS214891,TA29819,A046,2024-09-10,7.18
TS214892,TA29819,A046,2024-09-11,6.35
TS214893,TA29820,A056,2024-09-07,4.45
TS214894,TA29820,A056,2024-09-09,6.38
TS214895,TA29820,A056,2024-09-10,6.62
TS214896,TA29820,A056,2024-09-11,5.31
TS214897,TA29820,A056,2024-09-12,5.05
TS214898,TA29820,A056,2024-09-13,7.02
TS214899,TA29820,A056,2024-09-16,7.0
TS214900,TA29820,A056,2024-09-17,4.78
TS214901,TA29821,A064,2024-09-19,6.73
TS214902,TA29821,A064,2024-09-20,5.3
TS214903,TA29821,A064,2024-09-23,7.51
TS214904,TA29822,A110,2024-09-19,4.59
TS214905,TA29822,A110,2024-09-20,7.39
TS214906,TA29822,A110,2024-09-23,5.68
TS214907,TA29822,A110,2024-09-24,5.22
TS214908,TA29822,A110,2024-09-25,4.57
TS214909,TA29822,A110,2024-09-26,6.26
TS214910,TA29822,A110,2024-09-27,6.9
TS214911,TA29822,A110,2024-09-30,7.13
TS214912,TA29822,A110,2024-10-01,7.79
TS214913,TA29822,A110,2024-10-02,6.36
TS214914,TA29822,A110,2024-10-03,4.82
TS214915,TA29822,A110,2024-10-04,7.06
TS214916,TA29822,A110,2024-10-07,6.37
TS214917,TA29822,A110,2024-10-08,4.77
TS214918,TA29822,A110,2024-10-09,6.91
TS214919,TA29822,A110,2024-10-10,6.09
TS214920,TA29822,A110,2024-10-11,6.11
TS214921,TA29822,A110,2024-10-14,4.51
TS214922,TA29822,A110,2024-10-15,6.99
TS214923,TA29822,A110,2024-10-16,5.16
TS214924,TA29822,A110,2024-10-17,6.59
TS214925,TA29822,A110,2024-10-18,5.49
TS214926,TA29822,A110,2024-10-21,0.07
TS214927,TA29823,A120,2024-09-19,4.78
TS214928,TA29823,A120,2024-09-20,6.96
TS214929,TA29824,A130,2024-09-21,5.55
TS214930,TA29824,A130,2024-09-23,6.89
TS214931,TA29824,A130,2024-09-24,4.46
TS214932,TA29824,A130,2024-09-25,6.43
TS214933,TA29824,A130,2024-09-26,4.04
TS214934,TA29824,A130,2024-09-27,6.96
TS214935,TA29824,A130,2024-09-30,4.25
TS214936,TA29824,A130,2024-10-01,4.46
TS214937,TA29824,A130,2024-10-02,6.12
TS214938,TA29824,A130,2024-10-03,6.02
TS214939,TA29824,A130,2024-10-04,4.74
TS214940,TA29824,A130,2024-10-07,4.64
TS214941,TA29825,A126,2024-09-21,6.15
TS214942,TA29825,A126,2024-09-23,6.17
TS214943,TA29825,A126,2024-09-24,6.38
TS214944,TA29825,A126,2024-09-25,5.75
TS214945,TA29825,A126,2024-09-26,6.6
TS214946,TA29825,A126,2024-09-27,6.89
TS214947,TA29825,A126,2024-09-30,6.12
TS214948,TA29825,A126,2024-10-01,4.85
TS214949,TA29825,A126,2024-10-02,4.23
TS214950,TA29825,A126,2024-10-03,7.82
TS214951,TA29825,A126,2024-10-04,7.49
